"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
526976;2023-06-02;"sexta-feira";"19:40:00";"SC";101;44;"JOINVILLE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Interseção de Vias;Viaduto";"Não";2;0;1;0;1;0;1;2;-26,3380665;-48,85957003;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
526977;2023-06-02;"sexta-feira";"20:59:00";"PB";230;41,9;"SANTA RITA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Retorno Regulamentado";"Sim";3;0;1;0;1;1;1;1;-7,1432;-34,9869;"SPRF-PB";"DEL01-PB";"UOP03-DEL01-PB"
526978;2023-06-02;"sexta-feira";"19:10:00";"SC";280;90,7;"CORUPA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Aclive;Curva";"Não";2;0;0;1;1;0;1;2;-26,407423;-49,283504;"SPRF-SC";"DEL06-SC";"UOP03-DEL06-SC"
526979;2023-06-02;"sexta-feira";"21:30:00";"SC";101;212,2;"PALHOCA";"Condutor deixou de manter distância do veículo da frente";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;2;-27,62996929;-48,65903871;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
526980;2023-06-02;"sexta-feira";"19:40:00";"SP";116;148,1;"SAO JOSE DOS CAMPOS";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-23,20067421;-45,8795018;"SPRF-SP";"DEL02-SP";"UOP01-DEL02-SP"
526981;2023-06-02;"sexta-feira";"19:05:00";"RJ";101;407;"ITAGUAI";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;1;0;0;1;0;0;2;-22,87672058;-43,81631971;"SPRF-RJ";"DEL03-RJ";"UOP01-DEL03-RJ"
526982;2023-06-02;"sexta-feira";"18:30:00";"SC";280;120,5;"SAO BENTO DO SUL";"Ingestão de álcool pelo condutor";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";5;0;3;0;2;0;3;4;-26,24464705;-49,46425796;"SPRF-SC";"DEL06-SC";"UOP03-DEL06-SC"
526983;2023-06-02;"sexta-feira";"20:35:00";"PR";277;330;"GUARAPUAVA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta;Aclive";"Não";2;0;1;0;1;0;1;1;-25,37353503;-51,308405;"SPRF-PR";"DEL08-PR";"UOP01-DEL08-PR"
526984;2023-06-02;"sexta-feira";"19:50:00";"MG";381;502;"BETIM";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral mesmo sentido";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";6;0;0;0;6;0;0;2;-20,03619694;-44,24586303;"SPRF-MG";"DEL04-MG";"UOP03-DEL04-MG"
526985;2023-06-02;"sexta-feira";"21:00:00";"SP";116;270;"TABOAO DA SERRA";"Velocidade Incompatível";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Não";1;0;0;1;0;0;1;1;-23,61799728;-46,79677694;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
526986;2023-06-02;"sexta-feira";"20:00:00";"MG";381;522,1;"BRUMADINHO";"Velocidade Incompatível";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Declive;Curva";"Não";1;0;0;0;0;1;0;1;-20,14551016;-44,32277183;"SPRF-MG";"DEL04-MG";"UOP03-DEL04-MG"
526987;2023-06-02;"sexta-feira";"17:00:00";"RJ";485;2;"ITATIAIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-22,48109411;-44,5721741;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
526988;2023-05-28;"domingo";"13:10:00";"BA";30;409;"TANHACU";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-14,15334629;-41,30490202;"SPRF-BA";"DEL08-BA";"UOP01-DEL08-BA"
526990;2023-06-02;"sexta-feira";"16:30:00";"BA";367;22,1;"PORTO SEGURO";"Ultrapassagem Indevida";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;1;1;1;0;2;3;-16,43658;-39,07736;"SPRF-BA";"DEL09-BA";"UOP03-DEL09-BA"
526993;2023-06-02;"sexta-feira";"22:55:00";"RS";392;117,8;"CANGUCU";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nevoeiro/Neblina";"Simples";"Ponte;Curva";"Não";1;0;1;0;0;0;1;1;-31,41369338;-52,67628308;"SPRF-RS";"DEL07-RS";"UOP01-DEL07-RS"
526995;2023-06-02;"sexta-feira";"20:48:00";"MA";135;17;"SAO LUIS";"Manobra de mudança de faixa";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Sim";3;0;1;1;0;1;2;2;-2,53073;-44,3068;"SPRF-MA";"DEL01-MA";"UOP01-DEL01-MA"
526996;2023-06-02;"sexta-feira";"23:00:00";"SP";116;276,9;"EMBU DAS ARTES";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-23,64262417;-46,83811382;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
526998;2023-06-02;"sexta-feira";"22:10:00";"GO";153;506,4;"APARECIDA DE GOIANIA";"Ausência de reação do condutor";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Decrescente";"Vento";"Dupla";"Reta";"Sim";1;0;0;0;0;1;0;1;-16,7633;-49,24;"SPRF-GO";"DEL01-GO";"UOP01-DEL01-GO"
527000;2023-06-02;"sexta-feira";"21:46:00";"PR";373;280;"PRUDENTOPOLIS";"Ultrapassagem Indevida";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";5;0;2;0;3;0;2;2;-25,27674773;-51,10882819;"SPRF-PR";"DEL08-PR";"UOP01-DEL08-PR"
527001;2023-06-02;"sexta-feira";"23:55:00";"ES";101;113;"SOORETAMA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;1;0;0;1;1;-19,08668002;-40,04691895;"SPRF-ES";"DEL04-ES";"UOP01-DEL04-ES"
527002;2023-06-02;"sexta-feira";"23:20:00";"RS";386;305,8;"POUSO NOVO";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta;Declive";"Não";1;0;1;0;0;0;1;1;-29,18966557;-52,18824506;"SPRF-RS";"DEL04-RS";"UOP01-DEL04-RS"
527003;2023-06-02;"sexta-feira";"22:15:00";"MG";40;828;"SIMAO PEREIRA";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-21,99767805;-43,28660485;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
527004;2023-06-02;"sexta-feira";"22:10:00";"SP";381;39,5;"ATIBAIA";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Aclive;Reta";"Sim";1;0;0;0;1;0;0;1;-23,1215761;-46,57471572;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
527005;2023-06-02;"sexta-feira";"22:30:00";"SP";381;39;"ATIBAIA";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta;Aclive";"Sim";5;0;0;0;5;0;0;2;-23,1215761;-46,57471572;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
527006;2023-06-02;"sexta-feira";"23:25:00";"AL";101;245;"PORTO REAL DO COLEGIO";"Deficiência do Sistema de Iluminação/Sinalização";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Curva";"Não";2;0;2;0;0;0;2;1;-10,18344196;-36,82898037;"SPRF-AL";"DEL02-AL";"UOP02-DEL02-AL"
527007;2023-06-02;"sexta-feira";"23:40:00";"MG";381;489,9;"BETIM";"Objeto estático sobre o leito carroçável";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta;Aclive";"Sim";2;0;1;0;1;0;1;2;-19,95622605;-44,14287329;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
527008;2023-06-02;"sexta-feira";"21:15:00";"MT";163;745;"SORRISO";"Ingestão de álcool pelo condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta;Aclive";"Não";1;0;1;0;0;0;1;1;-12,70808082;-55,81904129;"SPRF-MT";"DEL06-MT";"UOP01-DEL06-MT"
527009;2023-06-02;"sexta-feira";"21:40:00";"PR";467;100,3;"CASCAVEL";"Ingestão de álcool e/ou substâncias psicoativas pelo pedestre";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;2;0;0;3;2;-24,8947;-53,5355;"SPRF-PR";"DEL04-PR";"UOP01-DEL04-PR"
527010;2023-05-28;"domingo";"13:30:00";"MG";116;456,5;"ENGENHEIRO CALDAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";2;0;1;0;1;0;1;2;-19,23400711;-42,05671434;"SPRF-MG";"DEL06-MG";"UOP02-DEL06-MG"
527011;2023-06-02;"sexta-feira";"23:00:00";"SC";280;269,4;"IRINEOPOLIS";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Aclive";"Não";4;0;0;0;4;0;0;2;-26,26376839;-50,72757985;"SPRF-SC";"DEL06-SC";"UOP04-DEL06-SC"
527012;2023-06-02;"sexta-feira";"23:40:00";"SC";116;59;"PAPANDUVA";"Ausência de reação do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-26,37933149;-50,20775008;"SPRF-SC";"DEL06-SC";"UOP02-DEL06-SC"
527013;2023-06-03;"sábado";"00:40:00";"SC";282;598,9;"CUNHA PORA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Aclive;Reta";"Não";2;0;1;0;1;0;1;2;-26,825783;-53,147213;"SPRF-SC";"DEL07-SC";"UOP02-DEL07-SC"
527014;2023-06-03;"sábado";"01:40:00";"PB";230;126,9;"CAMPINA GRANDE";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-7,2546;-35,6892;"SPRF-PB";"DEL02-PB";"UOP01-DEL02-PB"
527015;2023-06-03;"sábado";"02:10:00";"MG";40;528;"CONTAGEM";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta;Declive";"Sim";1;0;0;1;0;0;1;1;-19,90883179;-44,04436577;"SPRF-MG";"DEL01-MG";"UOP02-DEL01-MG"
527017;2023-06-03;"sábado";"03:00:00";"RS";290;144;"ELDORADO DO SUL";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nevoeiro/Neblina";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-30,096939;-51,647282;"SPRF-RS";"DEL02-RS";"UOP01-DEL02-RS"
527018;2023-06-03;"sábado";"03:10:00";"SC";101;200,6;"SAO JOSE";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta;Interseção de Vias";"Sim";1;0;1;0;0;0;1;1;-27,54836599;-48,61977975;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
527020;2023-06-03;"sábado";"03:16:00";"PR";163;37,9;"SANTO ANTONIO DO SUDOESTE";"Condutor Dormindo";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta;Declive";"Não";6;3;0;3;0;0;3;2;-26,044498;-53,727432;"SPRF-PR";"DEL02-PR";"UOP02-DEL02-PR"
527023;2023-06-03;"sábado";"04:10:00";"SC";280;126,2;"RIO NEGRINHO";"Ingestão de álcool pelo condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta;Aclive";"Sim";1;0;1;0;0;0;1;1;-26,24313625;-49,51306343;"SPRF-SC";"DEL06-SC";"UOP03-DEL06-SC"
527024;2023-06-03;"sábado";"03:20:00";"PR";376;218,6;"JANDAIA DO SUL";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;1;0;0;1;1;-23,59717604;-51,615043;"SPRF-PR";"DEL09-PR";"UOP01-DEL09-PR"
527026;2023-06-03;"sábado";"04:22:00";"ES";101;235,7;"FUNDAO";"Ausência de reação do condutor";"Capotamento";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Chuva";"Simples";"Reta";"Não";3;0;2;1;0;0;3;1;-19,993072;-40,4141669;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
527027;2023-06-03;"sábado";"03:00:00";"PR";116;7;"QUATRO BARRAS";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";4;0;1;0;3;0;1;2;-25,36977647;-49,10751343;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
527028;2023-06-03;"sábado";"04:50:00";"GO";414;437;"ANAPOLIS";"Ingestão de álcool pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;0;1;1;2;-16,25565194;-48,93623829;"SPRF-GO";"DEL02-GO";"UOP01-DEL02-GO"
527029;2023-06-03;"sábado";"04:00:00";"PR";487;175;"PONTA GROSSA";"Ingestão de substâncias psicoativas pelo condutor";"Capotamento";"Sem Vítimas";"Plena Noite";"Decrescente";"Ignorado";"Dupla";"Curva";"Sim";1;0;0;0;1;0;0;1;-25,06323;-50,214666;"SPRF-PR";"DEL09-PR";"UOP03-DEL09-PR"
527031;2023-06-03;"sábado";"04:00:00";"MG";50;150;"UBERABA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-19,56472304;-48,03358933;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
527032;2023-06-03;"sábado";"05:20:00";"RS";116;242,8;"SAO LEOPOLDO";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Reta;Declive";"Sim";1;0;0;0;0;1;0;1;-29,72297087;-51,14858729;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
527034;2023-06-03;"sábado";"03:45:00";"PI";343;282;"CAMPO MAIOR";"Ausência de reação do condutor";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;1;0;0;2;1;-4,923949;-42,278641;"SPRF-PI";"DEL01-PI";"UOP03-DEL01-PI"
527036;2023-06-03;"sábado";"05:40:00";"PR";373;177,2;"PONTA GROSSA";"Acessar a via sem observar a presença dos outros veículos";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;0;1;1;2;-25,05596766;-50,22677884;"SPRF-PR";"DEL03-PR";"UOP01-DEL03-PR"
527037;2023-06-03;"sábado";"05:40:00";"PR";476;150;"ARAUCARIA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Dupla";"Curva";"Não";4;0;1;0;3;0;1;2;-25,558477;-49,368313;"SPRF-PR";"DEL01-PR";"UOP06-DEL01-PR"
527039;2023-06-03;"sábado";"02:00:00";"SC";116;66;"PAPANDUVA";"Ingestão de álcool e/ou substâncias psicoativas pelo pedestre";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-26,43345701;-50,22890485;"SPRF-SC";"DEL06-SC";"UOP02-DEL06-SC"
527041;2023-06-03;"sábado";"06:40:00";"MG";50;179,3;"UBERABA";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;-19,7782354;-47,929923;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
527042;2023-06-03;"sábado";"05:27:00";"RJ";116;193;"QUEIMADOS";"Ausência de reação do condutor";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Aclive;Reta";"Não";2;1;0;0;0;1;0;2;-22,73960178;-43,52859094;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
527043;2023-06-03;"sábado";"05:50:00";"AL";316;203;"MARIBONDO";"Ausência de reação do condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-9,57623028;-36,30215685;"SPRF-AL";"DEL03-AL";"UOP01-DEL03-AL"
